dataset,fold_id,method,classifier_accuracy,autoencoder_loss,best_lr,proximity,validity,lof_score,relative_proximity,compactness,pred_margin_weight,step_weight_type,threshold_tau
DistalPhalanxOutlineCorrect,5,LSTM autoencoder,0.7675920836,0.006314751692,0.0001,0.7858185678,0.96,1,2.648002997,0.09625,0.5,global,0.5
DistalPhalanxOutlineCorrect,5,No autoencoder,0.7675920836,0,0.0001,0.03769859064,0.92,0.26,0.1270343882,0.9465,0.5,global,0.5
DistalPhalanxOutlineCorrect,1,1dCNN autoencoder,0.806372549,0.0002271038102,0.0001,0.1596841635,0.92,0.32,0.6986675419,0.5235,0.5,uniform,0.5
DistalPhalanxOutlineCorrect,1,LSTM autoencoder,0.806372549,0.005801672116,0.0001,0.6257631698,0.58,1,2.737907167,0.1545,0.5,uniform,0.5
DistalPhalanxOutlineCorrect,1,No autoencoder,0.806372549,0,0.0001,0.02029806337,0.84,0.2,0.08881029737,0.99825,0.5,uniform,0.5
DistalPhalanxOutlineCorrect,2,1dCNN autoencoder,0.7908374793,0.0001726819173,0.0001,0.1471156994,0.86,0.14,0.5276826931,0.58075,0.5,uniform,0.5
DistalPhalanxOutlineCorrect,2,LSTM autoencoder,0.7908374793,0.005458654836,0.0001,0.6066711781,0.56,1,2.176041595,0.177,0.5,uniform,0.5
DistalPhalanxOutlineCorrect,2,No autoencoder,0.7908374793,0,0.0001,0.0193744135,0.8,0.12,0.06949321344,0.99725,0.5,uniform,0.5
DistalPhalanxOutlineCorrect,3,1dCNN autoencoder,0.8026533997,0.0002391011076,0.0001,0.1461646997,0.76,0.24,0.5547656468,0.585,0.5,uniform,0.5
DistalPhalanxOutlineCorrect,3,LSTM autoencoder,0.8026533997,0.005532432348,0.0001,0.6188355893,0.66,1,2.348780017,0.168,0.5,uniform,0.5
DistalPhalanxOutlineCorrect,3,No autoencoder,0.8026533997,0,0.0001,0.01227222832,0.6,0.22,0.04657903513,0.9995,0.5,uniform,0.5
DistalPhalanxOutlineCorrect,4,1dCNN autoencoder,0.8299474848,0.0001958982466,0.0001,0.1350430326,0.88,0.2,0.5523219699,0.60825,0.5,uniform,0.5
DistalPhalanxOutlineCorrect,4,LSTM autoencoder,0.8299474848,0.00530738337,0.0001,0.5312677304,0.48,1,2.172869149,0.207,0.5,uniform,0.5
DistalPhalanxOutlineCorrect,4,No autoencoder,0.8299474848,0,0.0001,0.01648704843,0.74,0.18,0.06743153562,0.99875,0.5,uniform,0.5
DistalPhalanxOutlineCorrect,5,1dCNN autoencoder,0.7675920836,0.000169444771,0.0001,0.14361346,0.86,0.24,0.4839397897,0.6045,0.5,uniform,0.5
DistalPhalanxOutlineCorrect,5,LSTM autoencoder,0.7675920836,0.006314751692,0.0001,0.7631638289,1,1,2.571662454,0.10575,0.5,uniform,0.5
DistalPhalanxOutlineCorrect,5,No autoencoder,0.7675920836,0,0.0001,0.01934699116,0.76,0.24,0.06519429888,0.9965,0.5,uniform,0.5
SonyAIBORobotSurface1,1,1dCNN autoencoder,0.9928571429,0.0006572199054,0.0001,0.3318418107,0.98,0.46,0.5325084551,0.2094285714,1,unconstrained,0.5
SonyAIBORobotSurface1,1,LSTM autoencoder,0.9928571429,0.007880202495,0.001,0.6822175686,1,0.54,1.094758441,0.1148571429,1,unconstrained,0.5
SonyAIBORobotSurface1,1,No autoencoder,0.9928571429,0,0.001,0.2778190118,0.96,0.52,0.4458177602,0.1877142857,1,unconstrained,0.5
SonyAIBORobotSurface1,2,1dCNN autoencoder,0.9855072464,0.0006784368888,0.0001,0.3683631667,1,0.48,0.5861955454,0.1774285714,1,unconstrained,0.5
SonyAIBORobotSurface1,2,LSTM autoencoder,0.9855072464,0.008124082349,0.001,0.7965766596,0.98,0.42,1.267634041,0.1017142857,1,unconstrained,0.5
SonyAIBORobotSurface1,2,No autoencoder,0.9855072464,0,0.001,0.3425662731,0.98,0.56,0.5451436013,0.128,1,unconstrained,0.5
SonyAIBORobotSurface1,3,1dCNN autoencoder,0.9928571429,0.0006882777088,0.0001,0.3474363522,1,0.52,0.5622768886,0.206,1,unconstrained,0.5
SonyAIBORobotSurface1,3,LSTM autoencoder,0.9928571429,0.007965380326,0.001,0.8777822473,0.92,0.32,1.420567156,0.09171428571,1,unconstrained,0.5
SonyAIBORobotSurface1,3,No autoencoder,0.9928571429,0,0.001,0.3202575401,1,0.58,0.5182918023,0.1665714286,1,unconstrained,0.5
SonyAIBORobotSurface1,4,1dCNN autoencoder,0.9642857143,0.0008029724122,0.0001,0.3859337909,0.98,0.5,0.5965056214,0.1831428571,1,unconstrained,0.5
SonyAIBORobotSurface1,4,LSTM autoencoder,0.9642857143,0.00760405045,0.001,1.309324848,0.98,1,2.023714043,0.07085714286,1,unconstrained,0.5
SonyAIBORobotSurface1,4,No autoencoder,0.9642857143,0,0.001,0.3447374845,1,0.54,0.532831932,0.1505714286,1,unconstrained,0.5
SonyAIBORobotSurface1,5,1dCNN autoencoder,0.9928571429,0.0007721272996,0.0001,0.3795572151,0.96,0.46,0.6019269907,0.1697142857,1,unconstrained,0.5
SonyAIBORobotSurface1,5,LSTM autoencoder,0.9928571429,0.007993176579,0.001,0.6815176627,1,0,1.080795884,0.1197142857,1,unconstrained,0.5
SonyAIBORobotSurface1,5,No autoencoder,0.9928571429,0,0.001,0.3139192852,1,0.5,0.4978340107,0.1505714286,1,unconstrained,0.5
SonyAIBORobotSurface1,1,1dCNN autoencoder,0.9928571429,0.0006572199054,0.0001,0.299184878,0.8,0.46,0.480103688,0.3917142857,0.5,local,0.5
SonyAIBORobotSurface1,1,LSTM autoencoder,0.9928571429,0.007880202495,0.001,0.6750184406,1,0.54,1.08320596,0.1171428571,0.5,local,0.5
SonyAIBORobotSurface1,1,No autoencoder,0.9928571429,0,0.001,0.2617962604,0.92,0.5,0.4201059592,0.4685714286,0.5,local,0.5
SonyAIBORobotSurface1,2,1dCNN autoencoder,0.9855072464,0.0006784368888,0.0001,0.3418519031,0.84,0.44,0.544006787,0.3442857143,0.5,local,0.5
SonyAIBORobotSurface1,2,LSTM autoencoder,0.9855072464,0.008124082349,0.001,0.7595630183,0.9,0.32,1.2087323,0.1094285714,0.5,local,0.5
SonyAIBORobotSurface1,2,No autoencoder,0.9855072464,0,0.001,0.2818041566,0.88,0.56,0.4484496719,0.3942857143,0.5,local,0.5
SonyAIBORobotSurface1,3,1dCNN autoencoder,0.9928571429,0.0006882777088,0.0001,0.322519827,0.9,0.5,0.5219529956,0.366,0.5,local,0.5
SonyAIBORobotSurface1,3,LSTM autoencoder,0.9928571429,0.007965380326,0.001,0.8541881108,0.82,0.38,1.382383364,0.09457142857,0.5,local,0.5
SonyAIBORobotSurface1,3,No autoencoder,0.9928571429,0,0.001,0.2568936153,0.88,0.54,0.4157461987,0.4457142857,0.5,local,0.5
SonyAIBORobotSurface1,4,1dCNN autoencoder,0.9642857143,0.0008029724122,0.0001,0.3537354338,0.9,0.5,0.5467393105,0.3397142857,0.5,local,0.5
SonyAIBORobotSurface1,4,LSTM autoencoder,0.9642857143,0.00760405045,0.001,1.235757237,0.9,0.92,1.910006732,0.07742857143,0.5,local,0.5
SonyAIBORobotSurface1,4,No autoencoder,0.9642857143,0,0.001,0.2758591433,0.84,0.52,0.4263724338,0.4508571429,0.5,local,0.5
SonyAIBORobotSurface1,5,1dCNN autoencoder,0.9928571429,0.0007721272996,0.0001,0.3246266074,0.62,0.46,0.5148143919,0.4222857143,0.5,local,0.5
SonyAIBORobotSurface1,5,LSTM autoencoder,0.9928571429,0.007993176579,0.001,0.6768451793,1,0,1.07338595,0.126,0.5,local,0.5
SonyAIBORobotSurface1,5,No autoencoder,0.9928571429,0,0.001,0.317875619,0.94,0.48,0.504108227,0.4145714286,0.5,local,0.5
SonyAIBORobotSurface1,1,1dCNN autoencoder,0.9928571429,0.0006572199054,0.0001,0.3021709358,0.92,0.46,0.4848954322,0.384,0.5,global,0.5
SonyAIBORobotSurface1,1,LSTM autoencoder,0.9928571429,0.007880202495,0.001,0.6732341682,1,0.54,1.080342727,0.1225714286,0.5,global,0.5
SonyAIBORobotSurface1,1,No autoencoder,0.9928571429,0,0.001,0.2639592806,0.9,0.5,0.4235769701,0.4354285714,0.5,global,0.5
SonyAIBORobotSurface1,2,1dCNN autoencoder,0.9855072464,0.0006784368888,0.0001,0.3399978403,0.92,0.42,0.5410563201,0.3282857143,0.5,global,0.5
SonyAIBORobotSurface1,2,LSTM autoencoder,0.9855072464,0.008124082349,0.001,0.7384628584,0.9,0.24,1.175154514,0.1037142857,0.5,global,0.5
SonyAIBORobotSurface1,2,No autoencoder,0.9855072464,0,0.001,0.2735828484,0.9,0.56,0.4353666749,0.4082857143,0.5,global,0.5
SonyAIBORobotSurface1,3,1dCNN autoencoder,0.9928571429,0.0006882777088,0.0001,0.3232338529,0.98,0.5,0.5231085462,0.3468571429,0.5,global,0.5
SonyAIBORobotSurface1,3,LSTM autoencoder,0.9928571429,0.007965380326,0.001,0.8206428258,0.88,0.56,1.328095036,0.09428571429,0.5,global,0.5
SonyAIBORobotSurface1,3,No autoencoder,0.9928571429,0,0.001,0.2477845963,0.9,0.54,0.4010045321,0.4691428571,0.5,global,0.5
SonyAIBORobotSurface1,4,1dCNN autoencoder,0.9642857143,0.0008029724122,0.0001,0.3532285357,0.96,0.46,0.5459558405,0.342,0.5,global,0.5
SonyAIBORobotSurface1,4,LSTM autoencoder,0.9642857143,0.00760405045,0.001,1.221133977,0.88,0.92,1.88740478,0.07857142857,0.5,global,0.5
SonyAIBORobotSurface1,4,No autoencoder,0.9642857143,0,0.001,0.260940543,0.86,0.52,0.4033139995,0.4794285714,0.5,global,0.5
SonyAIBORobotSurface1,5,1dCNN autoencoder,0.9928571429,0.0007721272996,0.0001,0.3669076658,0.9,0.44,0.5818664969,0.3631428571,0.5,global,0.5
SonyAIBORobotSurface1,5,LSTM autoencoder,0.9928571429,0.007993176579,0.001,0.6756672335,1,0,1.071517886,0.124,0.5,global,0.5
SonyAIBORobotSurface1,5,No autoencoder,0.9928571429,0,0.001,0.2830059357,0.94,0.5,0.448809572,0.4582857143,0.5,global,0.5
SonyAIBORobotSurface1,1,1dCNN autoencoder,0.9928571429,0.0006572199054,0.0001,0.2116136916,0.58,0.48,0.3395777035,0.5411428571,0.5,uniform,0.5
SonyAIBORobotSurface1,1,LSTM autoencoder,0.9928571429,0.007880202495,0.001,0.6671974612,1,0.52,1.070655589,0.1268571429,0.5,uniform,0.5
SonyAIBORobotSurface1,1,No autoencoder,0.9928571429,0,0.001,0.04417943253,0.32,0.52,0.07089498854,0.8705714286,0.5,uniform,0.5
SonyAIBORobotSurface1,2,1dCNN autoencoder,0.9855072464,0.0006784368888,0.0001,0.2893557361,0.74,0.44,0.4604668949,0.4065714286,0.5,uniform,0.5
SonyAIBORobotSurface1,2,LSTM autoencoder,0.9855072464,0.008124082349,0.001,0.7263395517,0.84,0.22,1.155862063,0.1108571429,0.5,uniform,0.5
SonyAIBORobotSurface1,2,No autoencoder,0.9855072464,0,0.001,0.1298551287,0.42,0.54,0.2066452481,0.6674285714,0.5,uniform,0.5
SonyAIBORobotSurface1,3,1dCNN autoencoder,0.9928571429,0.0006882777088,0.0001,0.2555678726,0.74,0.52,0.4136006704,0.4611428571,0.5,uniform,0.5
SonyAIBORobotSurface1,3,LSTM autoencoder,0.9928571429,0.007965380326,0.001,0.8310132519,0.78,0.46,1.344878113,0.09542857143,0.5,uniform,0.5
SonyAIBORobotSurface1,3,No autoencoder,0.9928571429,0,0.001,0.1146681393,0.54,0.54,0.1855742617,0.6928571429,0.5,uniform,0.5
SonyAIBORobotSurface1,4,1dCNN autoencoder,0.9642857143,0.0008029724122,0.0001,0.2778665125,0.64,0.48,0.4294750566,0.456,0.5,uniform,0.5
SonyAIBORobotSurface1,4,LSTM autoencoder,0.9642857143,0.00760405045,0.001,1.137158264,0.66,0.76,1.757610536,0.086,0.5,uniform,0.5
SonyAIBORobotSurface1,4,No autoencoder,0.9642857143,0,0.001,0.1156779894,0.56,0.52,0.178793805,0.6868571429,0.5,uniform,0.5
SonyAIBORobotSurface1,5,1dCNN autoencoder,0.9928571429,0.0007721272996,0.0001,0.1958568032,0.34,0.46,0.3106027009,0.6134285714,0.5,uniform,0.5
SonyAIBORobotSurface1,5,LSTM autoencoder,0.9928571429,0.007993176579,0.001,0.6734364719,0.98,0,1.067980196,0.124,0.5,uniform,0.5
SonyAIBORobotSurface1,5,No autoencoder,0.9928571429,0,0.001,0.02529748663,0.14,0.5,0.04011843114,0.9362857143,0.5,uniform,0.5
Computers,1,1dCNN autoencoder,0.62,0.0001117919746,0.0001,0.4034577276,1,0,0.5628558134,0.63475,1,unconstrained,0.5
Computers,1,LSTM autoencoder,0.62,0.002327591646,0.001,1.691528449,0.78,0.48,2.359817537,0.01969444444,1,unconstrained,0.5
Computers,1,No autoencoder,0.62,0,0.0001,0.05358585781,1,0,0.07475655942,0.9985555556,1,unconstrained,0.5
Computers,2,1dCNN autoencoder,0.49,0.0001267124753,0.0001,0.404284121,1,0,0.5795036465,0.61875,1,unconstrained,0.5
Computers,2,LSTM autoencoder,0.49,0.002280119574,0.001,1.337729497,1,0,1.917510684,0.5608611111,1,unconstrained,0.5
Computers,2,No autoencoder,0.49,0,0.0001,0.08629520008,1,0,0.1236961348,0.9989166667,1,unconstrained,0.5
Computers,3,1dCNN autoencoder,0.5,0.0001165039284,0.0001,0.3992995432,1,0,0.5391658733,0.7641388889,1,unconstrained,0.5
Computers,3,LSTM autoencoder,0.5,0.002349712886,0.001,1.425366094,1,0,1.92464221,0.2455833333,1,unconstrained,0.5
Computers,3,No autoencoder,0.5,0,0.0001,0.0371072811,1,0.04,0.05010519035,1,1,unconstrained,0.5
Computers,4,1dCNN autoencoder,0.57,8.59E-05,0.0001,0.3335942343,1,0,0.457516131,0.79325,1,unconstrained,0.5
Computers,4,LSTM autoencoder,0.57,0.001624494791,0.001,1.107167287,0.1,0,1.518452183,0.3973333333,1,unconstrained,0.5
Computers,4,No autoencoder,0.57,0,0.0001,0.06090305411,1,0,0.08352701221,1,1,unconstrained,0.5
Computers,5,1dCNN autoencoder,0.52,0.000238580833,0.0001,0.3892358483,1,0,0.4418704704,0.7263888889,1,unconstrained,0.5
Computers,5,LSTM autoencoder,0.52,0.002763730241,0.001,1.549551311,1,0,1.759090201,0.2133055556,1,unconstrained,0.5
Computers,5,No autoencoder,0.52,0,0.0001,0.05210028856,1,0.02,0.05914557745,0.9999166667,1,unconstrained,0.5
Computers,1,1dCNN autoencoder,0.62,0.0001117919746,0.0001,0.3818237177,1,0,0.5326746385,0.6860555556,0.5,local,0.5
Computers,1,LSTM autoencoder,0.62,0.002327591646,0.001,1.509161376,0.56,0.22,2.105400877,0.4618611111,0.5,local,0.5
Computers,1,No autoencoder,0.62,0,0.0001,0.04978000929,1,0,0.0694470962,0.9991666667,0.5,local,0.5
Computers,2,1dCNN autoencoder,0.49,0.0001267124753,0.0001,0.3590747528,0.98,0,0.5147002265,0.7186388889,0.5,local,0.5
Computers,2,LSTM autoencoder,0.49,0.002280119574,0.001,1.32013731,0.96,0,1.892293923,0.6713055556,0.5,local,0.5
Computers,2,No autoencoder,0.49,0,0.0001,0.09626436777,0.92,0,0.1379860085,0.9768888889,0.5,local,0.5
Computers,3,1dCNN autoencoder,0.5,0.0001165039284,0.0001,0.3680179319,1,0,0.4969269638,0.7940277778,0.5,local,0.5
Computers,3,LSTM autoencoder,0.5,0.002349712886,0.001,1.36371275,0.58,0.04,1.84139298,0.7405,0.5,local,0.5
Computers,3,No autoencoder,0.5,0,0.0001,0.0485877957,0.96,0.04,0.06560709059,0.9998611111,0.5,local,0.5
Computers,4,1dCNN autoencoder,0.57,8.59E-05,0.0001,0.3431191311,0.96,0,0.4705792882,0.7736111111,0.5,local,0.5
Computers,4,LSTM autoencoder,0.57,0.001624494791,0.001,1.192176468,0.1,0.02,1.635040145,0.6676666667,0.5,local,0.5
Computers,4,No autoencoder,0.57,0,0.0001,0.08494184851,0.96,0,0.1164956162,0.9713611111,0.5,local,0.5
Computers,5,1dCNN autoencoder,0.52,0.000238580833,0.0001,0.3675010171,1,0,0.4171965353,0.7667777778,0.5,local,0.5
Computers,5,LSTM autoencoder,0.52,0.002763730241,0.001,1.53726344,0.66,0.04,1.745140697,0.5846944444,0.5,local,0.5
Computers,5,No autoencoder,0.52,0,0.0001,0.06821452666,1,0.02,0.07743887187,0.9966944444,0.5,local,0.5
Computers,1,1dCNN autoencoder,0.62,0.0001117919746,0.0001,0.3653284502,0.98,0,0.5096624205,0.7205277778,0.5,global,0.5
Computers,1,LSTM autoencoder,0.62,0.002327591646,0.001,1.480605565,0.54,0.18,2.065563237,0.4576111111,0.5,global,0.5
Computers,1,No autoencoder,0.62,0,0.0001,0.04871167773,1,0,0.06795668818,0.9992222222,0.5,global,0.5
Computers,2,1dCNN autoencoder,0.49,0.0001267124753,0.0001,0.344486998,1,0,0.4937900382,0.7763888889,0.5,global,0.5
Computers,2,LSTM autoencoder,0.49,0.002280119574,0.001,1.314587693,0.92,0,1.884339063,0.6994166667,0.5,global,0.5
Computers,2,No autoencoder,0.49,0,0.0001,0.1153465529,0.92,0,0.1653385443,0.9098055556,0.5,global,0.5
Computers,3,1dCNN autoencoder,0.5,0.0001165039284,0.0001,0.3775783238,1,0,0.5098361623,0.8071388889,0.5,global,0.5
Computers,3,LSTM autoencoder,0.5,0.002349712886,0.001,1.344086028,0.58,0,1.814891426,0.7758611111,0.5,global,0.5
Computers,3,No autoencoder,0.5,0,0.0001,0.05868833779,0.98,0.04,0.07924564262,0.9987777778,0.5,global,0.5
Computers,4,1dCNN autoencoder,0.57,8.59E-05,0.0001,0.360918021,1,0,0.4949900195,0.8028611111,0.5,global,0.5
Computers,4,LSTM autoencoder,0.57,0.001624494791,0.001,1.159329517,0.1,0,1.589991374,0.7491666667,0.5,global,0.5
Computers,4,No autoencoder,0.57,0,0.0001,0.09860553527,0.86,0,0.1352350201,0.9308055556,0.5,global,0.5
Computers,5,1dCNN autoencoder,0.52,0.000238580833,0.0001,0.3793893535,1,0,0.4306924782,0.7849444444,0.5,global,0.5
Computers,5,LSTM autoencoder,0.52,0.002763730241,0.001,1.465825321,0.62,0,1.664042321,0.6755,0.5,global,0.5
Computers,5,No autoencoder,0.52,0,0.0001,0.08658491899,0.96,0,0.09829341016,0.9524444444,0.5,global,0.5
Computers,1,1dCNN autoencoder,0.62,0.0001117919746,0.0001,0.3507541147,1,0,0.4893300562,0.7548333333,0.5,uniform,0.5
Computers,1,LSTM autoencoder,0.62,0.002327591646,0.001,1.415635202,0.48,0.12,1.974924381,0.5776666667,0.5,uniform,0.5
Computers,1,No autoencoder,0.62,0,0.0001,0.04575907553,1,0,0.06383757185,0.9994166667,0.5,uniform,0.5
Computers,2,1dCNN autoencoder,0.49,0.0001267124753,0.0001,0.2267334263,0.12,0,0.3250012566,0.9218611111,0.5,uniform,0.5
Computers,2,LSTM autoencoder,0.49,0.002280119574,0.001,1.32290518,0.8,0,1.896261406,0.7489444444,0.5,uniform,0.5
Computers,2,No autoencoder,0.49,0,0.0001,0.0692656057,0.06,0,0.0992857968,0.9703055556,0.5,uniform,0.5
Computers,3,1dCNN autoencoder,0.5,0.0001165039284,0.0001,0.2523558844,0.18,0,0.3407509053,0.9158888889,0.5,uniform,0.5
Computers,3,LSTM autoencoder,0.5,0.002349712886,0.001,1.332210982,0.58,0,1.798856798,0.76175,0.5,uniform,0.5
Computers,3,No autoencoder,0.5,0,0.0001,0.009706815775,0.06,0.04,0.01310691158,0.9989166667,0.5,uniform,0.5
Computers,4,1dCNN autoencoder,0.57,8.59E-05,0.0001,0.2045841405,0.06,0,0.2805820209,0.95025,0.5,uniform,0.5
Computers,4,LSTM autoencoder,0.57,0.001624494791,0.001,1.154587448,0.1,0,1.583487746,0.7577777778,0.5,uniform,0.5
Computers,4,No autoencoder,0.57,0,0.0001,0.001400864381,0.06,0,0.001921250387,1,0.5,uniform,0.5
Computers,5,1dCNN autoencoder,0.52,0.000238580833,0.0001,0.2666859594,0.2,0,0.3027487085,0.9080277778,0.5,uniform,0.5
Computers,5,LSTM autoencoder,0.52,0.002763730241,0.001,1.462414339,0.66,0,1.660170086,0.7158333333,0.5,uniform,0.5
Computers,5,No autoencoder,0.52,0,0.0001,0.01501491034,0.06,0.02,0.01704530948,0.9977222222,0.5,uniform,0.5
Earthquakes,1,1dCNN autoencoder,0.4992887624,0.001000819495,0.0001,0.8406970335,1,0,0.2439792895,0.2590234375,1,unconstrained,0.5
Earthquakes,1,LSTM autoencoder,0.4992887624,0.0133482432,0.0001,2.625145819,0,0,0.7618454521,0,1,unconstrained,0.5
Earthquakes,1,No autoencoder,0.4992887624,0,0.001,0.5459242265,1,0,0.1584330616,0.3446875,1,unconstrained,0.5
Earthquakes,2,1dCNN autoencoder,0.5173035328,0.0009739259258,0.0001,0.8300947316,1,0,0.2381541265,0.2623828125,1,unconstrained,0.5
Earthquakes,2,LSTM autoencoder,0.5173035328,0.01370457467,0.0001,2.658293533,0.14,0,0.7626642481,7.81E-05,1,unconstrained,0.5
Earthquakes,2,No autoencoder,0.5173035328,0,0.001,0.4609826336,1,0,0.1322558887,0.4565234375,1,unconstrained,0.5
Earthquakes,3,1dCNN autoencoder,0.4452054795,0.001099031535,0.0001,0.8499874053,1,0,0.2457003374,0.2643359375,1,unconstrained,0.5
Earthquakes,3,LSTM autoencoder,0.4452054795,0.01349040959,0.0001,2.635829974,0.1,0,0.7619222473,0.00109375,1,unconstrained,0.5
Earthquakes,3,No autoencoder,0.4452054795,0,0.001,0.4845551948,1,0,0.1400672223,0.433125,1,unconstrained,0.5
Earthquakes,4,1dCNN autoencoder,0.4872372372,0.0009104232886,0.0001,0.7704021633,1,0,0.2233429487,0.2691015625,1,unconstrained,0.5
Earthquakes,4,LSTM autoencoder,0.4872372372,0.01336738467,0.0001,2.624248239,0.04,0,0.7607810151,0.000859375,1,unconstrained,0.5
Earthquakes,4,No autoencoder,0.4872372372,0,0.001,0.4667810033,1,0,0.1353218496,0.4440625,1,unconstrained,0.5
Earthquakes,5,1dCNN autoencoder,0.4872372372,0.0009471537778,0.0001,0.8404202913,1,0,0.2433648581,0.2533984375,1,unconstrained,0.5
Earthquakes,5,LSTM autoencoder,0.4872372372,0.01333576161,0.0001,2.62876352,0.08,0,0.7612246726,0.0001171875,1,unconstrained,0.5
Earthquakes,5,No autoencoder,0.4872372372,0,0.001,0.5746007716,1,0,0.1663901225,0.3447265625,1,unconstrained,0.5
Earthquakes,1,1dCNN autoencoder,0.4992887624,0.001000819495,0.0001,0.7980334105,1,0,0.2315978488,0.3412109375,0.5,local,0.5
Earthquakes,1,LSTM autoencoder,0.4992887624,0.0133482432,0.0001,2.625273759,0,0,0.7618825818,0,0.5,local,0.5
Earthquakes,1,No autoencoder,0.4992887624,0,0.001,0.4075510693,0.96,0,0.1182756883,0.5366015625,0.5,local,0.5
Earthquakes,2,1dCNN autoencoder,0.5173035328,0.0009739259258,0.0001,0.7960073379,1,0,0.2283744554,0.3330078125,0.5,local,0.5
Earthquakes,2,LSTM autoencoder,0.5173035328,0.01370457467,0.0001,2.658399297,0.14,0,0.7626945917,7.81E-05,0.5,local,0.5
Earthquakes,2,No autoencoder,0.5173035328,0,0.001,0.3472128518,1,0,0.09961534543,0.6215625,0.5,local,0.5
Earthquakes,3,1dCNN autoencoder,0.4452054795,0.001099031535,0.0001,0.8147783927,1,0,0.2355226969,0.3425390625,0.5,local,0.5
Earthquakes,3,LSTM autoencoder,0.4452054795,0.01349040959,0.0001,2.635830397,0.1,0,0.7619223694,0.00109375,0.5,local,0.5
Earthquakes,3,No autoencoder,0.4452054795,0,0.001,0.3775753471,1,0,0.1091432527,0.6076171875,0.5,local,0.5
Earthquakes,4,1dCNN autoencoder,0.4872372372,0.0009104232886,0.0001,0.7242537571,1,0,0.2099643243,0.3644140625,0.5,local,0.5
Earthquakes,4,LSTM autoencoder,0.4872372372,0.01336738467,0.0001,2.624183148,0.04,0,0.7607621447,0.0008203125,0.5,local,0.5
Earthquakes,4,No autoencoder,0.4872372372,0,0.001,0.3477854222,1,0,0.1008245114,0.6129296875,0.5,local,0.5
Earthquakes,5,1dCNN autoencoder,0.4872372372,0.0009471537778,0.0001,0.7804791115,1,0,0.2260073801,0.3678515625,0.5,local,0.5
Earthquakes,5,LSTM autoencoder,0.4872372372,0.01333576161,0.0001,2.626737202,0.08,0,0.7606379012,0.0005078125,0.5,local,0.5
Earthquakes,5,No autoencoder,0.4872372372,0,0.001,0.3994478447,0.92,0,0.115670182,0.582890625,0.5,local,0.5
Earthquakes,1,1dCNN autoencoder,0.4992887624,0.001000819495,0.0001,0.7889963768,1,0,0.2289752048,0.3526171875,0.5,global,0.5
Earthquakes,1,LSTM autoencoder,0.4992887624,0.0133482432,0.0001,2.625295833,0,0,0.7618889878,0,0.5,global,0.5
Earthquakes,1,No autoencoder,0.4992887624,0,0.001,0.3988193162,1,0,0.11574164,0.5512890625,0.5,global,0.5
Earthquakes,2,1dCNN autoencoder,0.5173035328,0.0009739259258,0.0001,0.7853963486,1,0,0.2253301633,0.343671875,0.5,global,0.5
Earthquakes,2,LSTM autoencoder,0.5173035328,0.01370457467,0.0001,2.658407019,0.14,0,0.7626968072,7.81E-05,0.5,global,0.5
Earthquakes,2,No autoencoder,0.5173035328,0,0.001,0.3407257732,1,0,0.09775420298,0.6358203125,0.5,global,0.5
Earthquakes,3,1dCNN autoencoder,0.4452054795,0.001099031535,0.0001,0.8065264483,0.98,0,0.2331373609,0.3546875,0.5,global,0.5
Earthquakes,3,LSTM autoencoder,0.4452054795,0.01349040959,0.0001,2.635830359,0.1,0,0.7619223584,0.00109375,0.5,global,0.5
Earthquakes,3,No autoencoder,0.4452054795,0,0.001,0.3531752278,1,0,0.1020900687,0.6317578125,0.5,global,0.5
Earthquakes,4,1dCNN autoencoder,0.4872372372,0.0009104232886,0.0001,0.7220550983,1,0,0.2093269236,0.365234375,0.5,global,0.5
Earthquakes,4,LSTM autoencoder,0.4872372372,0.01336738467,0.0001,2.624178454,0.04,0,0.7607607838,0.0008203125,0.5,global,0.5
Earthquakes,4,No autoencoder,0.4872372372,0,0.001,0.3515886336,1,0,0.101927079,0.6206640625,0.5,global,0.5
Earthquakes,5,1dCNN autoencoder,0.4872372372,0.0009471537778,0.0001,0.7778573882,1,0,0.2252481941,0.3639453125,0.5,global,0.5
Earthquakes,5,LSTM autoencoder,0.4872372372,0.01333576161,0.0001,2.626637818,0.08,0,0.760609122,0.00046875,0.5,global,0.5
Earthquakes,5,No autoencoder,0.4872372372,0,0.001,0.3892576582,1,0,0.1127193569,0.5657421875,0.5,global,0.5
Earthquakes,1,1dCNN autoencoder,0.4992887624,0.001000819495,0.0001,0.7627461771,1,0,0.2213571155,0.395078125,0.5,uniform,0.5
Earthquakes,1,LSTM autoencoder,0.4992887624,0.0133482432,0.0001,2.625309567,0,0,0.7618929735,0,0.5,uniform,0.5
Earthquakes,1,No autoencoder,0.4992887624,0,0.001,0.2848657978,0.8,0,0.08267110762,0.66,0.5,uniform,0.5
Earthquakes,2,1dCNN autoencoder,0.5173035328,0.0009739259258,0.0001,0.7616420616,1,0,0.2185150598,0.3905078125,0.5,uniform,0.5
Earthquakes,2,LSTM autoencoder,0.5173035328,0.01370457467,0.0001,2.658445455,0.14,0,0.7627078345,7.81E-05,0.5,uniform,0.5
Earthquakes,2,No autoencoder,0.5173035328,0,0.001,0.2271435278,0.84,0,0.0651674639,0.75796875,0.5,uniform,0.5
Earthquakes,3,1dCNN autoencoder,0.4452054795,0.001099031535,0.0001,0.7733951595,0.98,0,0.2235603145,0.3919140625,0.5,uniform,0.5
